file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\time\DurationFormatUtilsTest.java,org.apache.commons.lang3.time.DurationFormatUtilsTest,testMultipleOptionalBlocks/0,false,653,1,0,0,0,1,5,4,0,0,0,5,0,0,0,0,0,0,4,4,0,0,0,0,0,0,6,1,0,false
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\time\DurationFormatUtilsTest.java,org.apache.commons.lang3.time.DurationFormatUtilsTest,testFormatNegativeDurationWords/0,false,413,1,0,0,0,1,2,3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7,1,0,false
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\time\DurationFormatUtilsTest.java,org.apache.commons.lang3.time.DurationFormatUtilsTest,testLANG984/0,false,572,1,0,0,0,1,4,8,0,1,0,4,0,0,0,0,0,0,5,1,1,0,0,0,0,0,10,1,0,false
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\time\DurationFormatUtilsTest.java,org.apache.commons.lang3.time.DurationFormatUtilsTest,"assertEqualDuration/4[java.lang.String,int[],int[],java.lang.String]",false,49,2,5,4,1,1,1,3,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,false
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\time\DurationFormatUtilsTest.java,org.apache.commons.lang3.time.DurationFormatUtilsTest,testFormatDurationHMS/0,false,250,1,0,0,0,1,2,20,0,1,0,2,0,0,0,0,0,0,9,13,9,4,0,0,0,0,9,1,0,false
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\time\DurationFormatUtilsTest.java,org.apache.commons.lang3.time.DurationFormatUtilsTest,"bruteForce/5[int,int,int,java.lang.String,int]",false,70,2,3,2,1,2,6,15,0,6,5,6,1,1,1,0,0,0,6,17,9,3,1,0,0,0,29,2,0,false
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\time\DurationFormatUtilsTest.java,org.apache.commons.lang3.time.DurationFormatUtilsTest,testLANG815/0,false,544,1,0,0,0,1,6,8,0,3,0,6,0,0,0,0,0,0,2,7,3,0,0,0,0,0,12,1,0,false
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\time\DurationFormatUtilsTest.java,org.apache.commons.lang3.time.DurationFormatUtilsTest,testEdgeDurations/0,false,146,4,1,0,1,1,3,34,0,0,0,3,1,2,0,0,0,0,62,372,0,0,0,0,0,0,11,1,0,true
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\time\DurationFormatUtilsTest.java,org.apache.commons.lang3.time.DurationFormatUtilsTest,testFormatPeriodISOMethod/0,false,513,1,0,0,0,1,2,5,0,0,0,2,0,0,0,0,0,0,3,6,0,0,0,0,0,0,9,1,0,false
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\time\DurationFormatUtilsTest.java,org.apache.commons.lang3.time.DurationFormatUtilsTest,testLexx/0,false,582,4,1,0,1,1,6,15,0,3,0,6,1,1,0,0,0,0,19,33,3,0,0,0,0,0,25,1,0,false
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\time\DurationFormatUtilsTest.java,org.apache.commons.lang3.time.DurationFormatUtilsTest,testLowDurations/0,false,642,3,1,0,1,4,1,9,0,3,0,1,1,2,3,0,0,0,3,16,3,1,3,0,0,0,9,1,0,false
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\time\DurationFormatUtilsTest.java,org.apache.commons.lang3.time.DurationFormatUtilsTest,testFormatPeriodISO/0,false,483,1,0,0,0,1,10,18,0,4,0,10,0,0,0,0,0,0,5,18,6,0,0,0,0,0,15,1,0,false
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\time\DurationFormatUtilsTest.java,org.apache.commons.lang3.time.DurationFormatUtilsTest,testFormatPeriodeStartGreaterEnd/0,false,477,1,0,0,0,1,2,3,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,1,8,1,0,false
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\time\DurationFormatUtilsTest.java,org.apache.commons.lang3.time.DurationFormatUtilsTest,testAlternatingLiteralOptionals/0,false,98,1,0,0,0,1,12,13,0,1,0,12,0,0,0,0,0,0,11,21,1,0,0,0,0,0,7,1,0,false
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\time\DurationFormatUtilsTest.java,org.apache.commons.lang3.time.DurationFormatUtilsTest,"createTokenWithCount/2[java.lang.CharSequence,int]",false,86,2,1,1,0,2,3,9,1,2,2,3,0,0,1,0,0,0,0,2,2,0,1,0,0,0,12,2,0,false
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\time\DurationFormatUtilsTest.java,org.apache.commons.lang3.time.DurationFormatUtilsTest,testFormatDuration/0,false,212,1,0,0,0,1,7,31,0,4,0,7,0,0,0,0,0,0,38,19,6,4,0,0,0,0,11,1,0,false
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\time\DurationFormatUtilsTest.java,org.apache.commons.lang3.time.DurationFormatUtilsTest,testFormatNegativeDurationHMS/0,false,403,1,0,0,0,1,2,3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9,1,0,false
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\time\DurationFormatUtilsTest.java,org.apache.commons.lang3.time.DurationFormatUtilsTest,testFourYears/0,false,534,2,1,0,1,2,5,8,0,2,0,5,1,2,1,0,0,0,1,8,2,0,1,0,0,0,20,1,0,true
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\time\DurationFormatUtilsTest.java,org.apache.commons.lang3.time.DurationFormatUtilsTest,testFormatPeriod/0,false,418,1,0,0,0,1,7,51,0,4,0,7,0,0,0,0,0,0,68,26,7,2,0,0,0,0,12,1,0,false
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\time\DurationFormatUtilsTest.java,org.apache.commons.lang3.time.DurationFormatUtilsTest,testLANG982/0,false,560,1,0,0,0,1,2,10,0,0,0,2,0,0,0,0,0,0,16,8,0,0,0,0,0,0,7,1,0,false
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\time\DurationFormatUtilsTest.java,org.apache.commons.lang3.time.DurationFormatUtilsTest,testOptionalToken/0,false,668,1,0,0,0,1,3,16,0,0,0,3,0,0,0,0,0,0,28,34,0,0,0,0,0,0,5,1,0,false
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\time\DurationFormatUtilsTest.java,org.apache.commons.lang3.time.DurationFormatUtilsTest,testFormatPeriodISOStartGreaterEnd/0,false,520,1,0,0,0,1,2,3,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,11,1,0,false
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\time\DurationFormatUtilsTest.java,org.apache.commons.lang3.time.DurationFormatUtilsTest,testOptionalLiteralSpecialCharacters/0,false,661,1,0,0,0,1,2,3,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,7,1,0,false
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\time\DurationFormatUtilsTest.java,org.apache.commons.lang3.time.DurationFormatUtilsTest,testFormatDurationISO/0,false,280,1,0,0,0,1,2,7,0,0,0,2,0,0,0,0,0,0,5,5,0,0,0,0,0,0,14,1,0,false
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\time\DurationFormatUtilsTest.java,org.apache.commons.lang3.time.DurationFormatUtilsTest,"assertEqualDuration/5[java.lang.String,java.lang.String,int[],int[],java.lang.String]",false,53,1,2,2,0,2,7,17,0,5,5,7,0,0,0,1,0,0,0,14,5,0,1,0,0,0,13,2,0,false
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\time\DurationFormatUtilsTest.java,org.apache.commons.lang3.time.DurationFormatUtilsTest,testFormatNegativeDuration/0,false,398,1,0,0,0,1,2,3,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,6,1,0,false
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\time\DurationFormatUtilsTest.java,org.apache.commons.lang3.time.DurationFormatUtilsTest,testJiraLang281/0,false,526,3,1,0,1,1,1,3,0,0,0,1,1,2,0,0,0,0,2,12,0,0,0,0,0,0,6,1,0,false
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\tuple\Pair.java,org.apache.commons.lang3.tuple.Pair,getKey/0,false,189,2,1,0,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,17,0,true
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\tuple\Pair.java,org.apache.commons.lang3.tuple.Pair,"apply/1[org.apache.commons.lang3.function.FailableBiFunction<L,R,V,E>]",false,144,6,3,0,3,1,3,3,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,true
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\tuple\Pair.java,org.apache.commons.lang3.tuple.Pair,"ofNonNull/2[L,R]",false,118,4,1,0,1,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,9,0,true
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\tuple\Pair.java,org.apache.commons.lang3.tuple.Pair,"accept/1[org.apache.commons.lang3.function.FailableBiConsumer<L,R,E>]",false,130,5,3,0,3,1,3,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,true
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\tuple\Pair.java,org.apache.commons.lang3.tuple.Pair,hashCode/0,false,231,1,2,0,2,1,3,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,true
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\tuple\Pair.java,org.apache.commons.lang3.tuple.Pair,getRight/0,false,202,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1025,0,true
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\tuple\Pair.java,org.apache.commons.lang3.tuple.Pair,toString/0,false,242,1,2,0,2,1,2,3,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,17,1,0,true
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\tuple\Pair.java,org.apache.commons.lang3.tuple.Pair,getValue/0,false,220,2,1,0,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,true
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\tuple\Pair.java,org.apache.commons.lang3.tuple.Pair,"of/1[java.util.Map.Entry<L,R>]",false,100,4,1,0,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,9,0,true
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\tuple\Pair.java,org.apache.commons.lang3.tuple.Pair,"of/2[L,R]",false,84,4,1,0,1,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,9,0,true
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\tuple\Pair.java,org.apache.commons.lang3.tuple.Pair,toString/1[java.lang.String],false,257,1,2,0,2,1,3,3,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,0,true
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\tuple\Pair.java,org.apache.commons.lang3.tuple.Pair,emptyArray/0,false,68,3,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25,9,0,true
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\tuple\Pair.java,org.apache.commons.lang3.tuple.Pair,"compareTo/1[org.apache.commons.lang3.tuple.Pair<L,R>]",false,156,4,5,0,5,1,4,3,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,true
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\tuple\Pair.java,org.apache.commons.lang3.tuple.Pair,equals/1[java.lang.Object],false,168,1,2,0,2,3,5,10,3,1,1,5,0,0,0,1,0,0,0,0,1,0,1,0,0,0,25,1,0,true
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\tuple\Pair.java,org.apache.commons.lang3.tuple.Pair,getLeft/0,false,193,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1025,0,true
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\builder\IDKey.java,org.apache.commons.lang3.builder.IDKey,equals/1[java.lang.Object],false,53,1,0,0,0,4,0,10,3,1,1,0,0,0,0,2,0,1,0,0,1,0,1,0,0,0,18,1,0,true
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\builder\IDKey.java,org.apache.commons.lang3.builder.IDKey,hashCode/0,false,71,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,true
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\builder\IDKey.java,org.apache.commons.lang3.builder.IDKey,IDKey/1[java.lang.Object],true,37,0,5,5,0,1,1,4,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,0,0,true
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testJoin_ArrayOfLongs/0,false,1245,2,0,0,0,1,3,8,0,0,0,3,0,0,0,0,0,0,2,8,0,0,0,0,0,0,9,1,0,false
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testRemoveEnd/0,false,1721,1,0,0,0,1,3,13,0,0,0,3,0,0,0,0,0,0,24,0,0,0,0,0,0,0,6,1,0,false
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testUpperCase/0,false,3299,1,0,0,0,1,3,8,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,13,1,0,false
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testDefaultIfBlank_StringBuffers/0,false,646,1,0,0,0,1,5,8,0,1,0,5,0,0,0,0,0,0,13,0,1,0,0,0,0,0,13,1,0,false
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testGetFuzzyDistance/0,false,896,1,0,0,0,1,2,9,0,0,0,2,0,0,0,0,0,0,14,7,0,0,0,0,0,0,7,1,0,false
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testJoin_ArrayOfBytes/0,false,1195,2,0,0,0,1,3,8,0,0,0,3,0,0,0,0,0,0,2,8,0,0,0,0,0,0,9,1,0,false
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testRemoveAll_StringString/0,false,1701,1,0,0,0,1,4,12,0,0,0,4,0,0,0,0,0,0,27,0,0,0,0,0,0,1,13,1,0,false
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testJoin_IteratorChar/0,false,1321,1,0,0,0,1,9,8,0,0,0,9,0,0,0,0,0,0,5,0,0,0,0,0,0,0,22,1,0,false
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testAbbreviateMarkerWithEmptyString/0,false,380,1,0,0,0,1,2,4,0,1,0,2,0,0,0,0,0,0,3,1,1,0,0,0,0,0,13,1,0,false
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testDefaultIfEmpty_StringBuilders/0,false,700,1,0,0,0,1,5,7,0,1,0,5,0,0,0,0,0,0,10,0,1,0,0,0,0,0,13,1,0,false
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testAppendIfMissing/0,false,430,1,0,0,0,1,3,18,0,0,0,3,0,0,0,0,0,0,62,0,0,0,0,0,0,0,12,1,0,true
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testRemoveFirst_StringString/0,false,1765,1,0,0,0,1,4,13,0,0,0,4,0,0,0,0,0,0,30,0,0,0,0,0,0,1,13,1,0,false
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testSplit_String/0,false,2355,1,0,0,0,1,3,19,0,2,0,3,0,0,0,0,0,0,13,10,6,2,0,0,0,0,23,1,0,false
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testJoin_ArrayString_EmptyDelimiter/0,false,1265,1,0,0,0,1,3,9,0,0,0,3,0,0,0,0,0,0,7,2,0,1,0,0,0,0,10,1,0,false
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,(initializer 1),false,68,0,39,0,39,6,4,26,0,7,0,4,0,0,2,0,0,0,0,6,12,0,3,0,0,0,25,8,0,false
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testAbbreviate_StringStringInt/0,false,312,1,0,0,0,1,4,18,0,1,0,4,0,0,0,0,0,0,38,15,1,0,0,0,0,1,16,1,0,false
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testToRootUpperCase/0,false,3066,1,0,0,0,1,8,17,0,2,0,8,0,0,0,0,1,0,13,0,2,0,1,0,0,0,19,1,0,false
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testCapitalize/0,false,475,1,0,0,0,1,3,13,0,0,0,3,0,0,0,0,0,0,19,0,0,0,0,0,0,0,20,1,0,false
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testToRootLowerCase/0,false,3046,1,0,0,0,1,8,17,0,2,0,8,0,0,0,0,1,0,13,0,2,0,1,0,0,0,19,1,0,false
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testGetFuzzyDistance_NullNullNull/0,false,907,1,0,0,0,1,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,false
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testRepeat_CharInt/0,false,1902,1,0,0,0,1,2,5,0,0,0,2,0,0,0,0,0,0,3,3,0,0,0,0,0,0,7,1,0,false
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\StringUtilsTest.java,org.apache.commons.lang3.StringUtilsTest,testJoin_ArrayString_NonEmptyDelimiter/1[java.lang.String],false,1280,2,0,0,0,1,3,11,0,0,1,3,0,0,0,0,0,0,11,10,0,2,0,0,0,0,12,1,0,false
